task,target,feature_set,model,initial_train_size,final_train_size,initial_train_r2,final_train_r2,initial_cv_r2,final_cv_r2,cv_r2_gain,recent_cv_r2_gain,final_train_cv_gap,max_abs_train_cv_gap,initial_train_sd,final_train_sd,train_sd_change,initial_cv_sd,final_cv_sd,cv_sd_change,validation_trend,final_gap_level,more_data_likely_helpful,source_file,initial_train_macro_f1,final_train_macro_f1,initial_cv_macro_f1,final_cv_macro_f1,cv_macro_f1_gain,recent_cv_macro_f1_gain
classification,AC,fs2,DT,35,206,,,,,,,0.2355020944846351,0.3587729170605599,0.1105500373693486,0.0221665293429925,-0.0883835080263561,0.0855825801727436,0.1128094545604163,0.0272268743876726,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,0.8181811120092319,0.8943426552395165,0.459408194948672,0.6588405607548814,0.1994323658062093,0.0320833350778455
classification,AC,fs2,LOGREG,35,206,,,,,,,0.1090798587610661,0.4237237907351638,0.089901488229736,0.044196069730128,-0.045705418499608,0.1351780030354119,0.1579073263819082,0.0227293233464963,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,0.9053164386105564,0.7553763006040335,0.4815926478753926,0.6462964418429673,0.1647037939675747,0.0128322296405154
classification,AC,fs2,ANN,35,206,,,,,,,0.114136302996826,0.2192636308471291,0.2220214783147598,0.0849104191178325,-0.1371110591969273,0.1408515399781869,0.1652189188866796,0.0243673789084927,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,0.6173737373737374,0.7368645936860199,0.3981101065266082,0.6227282906891938,0.2246181841625855,0.021944276351045
classification,AC,fs2,KNN,35,206,,,,,,,0.3985411862037081,0.532348830701775,0.0,0.0,0.0,0.2439647486759566,0.0980920978954049,-0.1458726507805517,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,1.0,1.0,0.4676511692982251,0.6014588137962918,0.1338076444980667,0.0228805560124215
classification,AC,fs3,XGB,35,206,,,,,,,0.2653570433390297,0.4666038625053124,0.0240097416563519,0.0135629298374207,-0.0104468118189312,0.1998970748083162,0.1743191195945287,-0.0255779552137875,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,0.9699476541110964,0.9645775561894032,0.503343791605784,0.6992205128503735,0.1958767212445894,0.0268581867550107
classification,AC,fs3,RF,35,206,,,,,,,0.1627616466150745,0.3565564398317367,0.1685447501225884,0.0222837733044862,-0.1462609768181022,0.2220661595389128,0.1665047401994228,-0.0555614193394899,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,0.784389473238299,0.8580931755192578,0.4278330334065623,0.6953315289041833,0.2674984954976209,0.0177452961902909
classification,AC,fs3,DT,35,206,,,,,,,0.1636648185368263,0.3715598583316047,0.1260966173010387,0.0385826028608251,-0.0875140144402135,0.1628358601503712,0.2060988266103994,0.0432629664600282,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,0.7988767517507679,0.8416818950760879,0.4273168934191632,0.6780170765392616,0.2507001831200984,0.0401749237009552
classification,AC,fs3,GBC,35,206,,,,,,,0.241595878403487,0.517912923237785,0.0,0.0110366256150084,0.0110366256150084,0.0618325614469387,0.162930357904329,0.1010977964573903,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,1.0,0.9150467984248832,0.482087076762215,0.6734509200213962,0.1913638432591811,0.0247333881435177
classification,AC,fs3,SVC,35,206,,,,,,,0.0952407608368218,0.3297988617768045,0.0897531630342142,0.0286453889914621,-0.0611077740427521,0.1983172140091611,0.1453704315396432,-0.0529467824695178,improving,moderate,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,0.8356261545709556,0.7442139992353718,0.5058272927941511,0.6489732383985499,0.1431459456043988,0.0257866915391337
classification,AC,fs3,ET,35,206,,,,,,,0.2354408904493914,0.4939543971535463,0.0485420919485248,0.0269826139058604,-0.0215594780426644,0.2733885605475926,0.2095844572664733,-0.0638041032811193,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,0.9782913165266104,0.8603613923379015,0.4843369193730641,0.6249205018885101,0.140583582515446,0.0596747473462058
classification,AC,fs3,ANN,35,206,,,,,,,0.2640204924155804,0.3626483142927249,0.160377415150614,0.0437105583845747,-0.1166668567660392,0.167142391674791,0.1711922839324627,0.0040498922576716,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,0.7130427715191094,0.8618501876243012,0.3503944572263845,0.5978296952087208,0.2474352379823362,0.1397150760002427
classification,AC,fs3,LOGREG,35,206,,,,,,,0.16592963079135,0.4893311232363595,0.0812236827172361,0.0391775785479214,-0.0420461041693146,0.157349619907083,0.1959967976224046,0.0386471777153216,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,0.9559976105137394,0.7562427824616202,0.4666664872773799,0.5903131516702702,0.1236466643928903,-0.0010708166555486
classification,AC,fs3,KNN,35,206,,,,,,,0.4115861820044517,0.5797562207907037,0.0,0.0,0.0,0.2363909002785824,0.1343033061873234,-0.102087594091259,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,1.0,1.0,0.4202437792092964,0.5884138179955483,0.1681700387862518,0.0481335434468638
classification,AC,fs4,XGB,35,206,,,,,,,0.2323299357683348,0.3494030473571146,0.1526364005391687,0.0074158032597639,-0.1452205972794047,0.1173481939497328,0.1346462534444538,0.017298059494721,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,0.89920728939262,0.9264353226481996,0.5498042420355054,0.6941053868798648,0.1443011448443594,0.0368853869285139
classification,AC,fs4,DT,35,206,,,,,,,0.1602544302069874,0.3683258270653159,0.1196478003134303,0.0329515954123986,-0.0866962049010316,0.1249771149868308,0.1795981827835975,0.0546210677967666,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,0.8314388964108165,0.8452884654468795,0.4631130693455005,0.685034035239892,0.2219209658943915,0.04628929595001
classification,AC,fs4,RF,35,206,,,,,,,0.312438656622234,0.4927473217603247,0.0051077172185681,0.0018017127085672,-0.0033060045100008,0.1624503360846755,0.1506521476708891,-0.0117981884137863,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,0.9977157594178868,0.9967955783760524,0.5125785743871254,0.6843569217538183,0.1717783473666929,0.0377400532737345
classification,AC,fs4,GBC,35,206,,,,,,,0.2233953559645642,0.4629751451873667,0.0101342262138148,0.0227836824678057,0.0126494562539909,0.090512719665595,0.1602527090465375,0.0697399893809424,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,0.9954678362573098,0.8841003146402967,0.5324926910699431,0.6607049586757324,0.1282122676057893,0.0724434993096457
classification,AC,fs4,ET,35,206,,,,,,,0.3443580555341601,0.4974473305837253,0.0051077172185681,0.0017978689179139,-0.0033098483006541,0.1278705456792759,0.1506135971133205,0.0227430514340446,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,0.9977157594178868,0.9968036606061348,0.5002684288341614,0.6524456050719747,0.1521771762378132,0.018827597538945
classification,AC,fs4,SVC,35,206,,,,,,,0.1423917313871985,0.3689715429980728,0.1255920283577405,0.0317319802659781,-0.0938600480917624,0.1525270215355616,0.1801971455890444,0.0276701240534827,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,0.807722321251733,0.7672714485189678,0.4387507782536602,0.6248797171317693,0.186128938878109,0.0430083656874334
classification,AC,fs4,KNN,35,206,,,,,,,0.1709245411140934,0.256909032265183,0.1010377933705592,0.0291528993066735,-0.0718848940638857,0.1319190028231069,0.1197722131757786,-0.0121467896473282,improving,large,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,0.6705676584623953,0.7884181124017411,0.4136586261972123,0.6174935712876477,0.2038349450904354,0.0141184126253168
classification,AC,fs4,ANN,35,206,,,,,,,0.0872037670205043,0.3023370730350878,0.1317509788426005,0.0507427816556106,-0.0810081971869899,0.1872538924639811,0.1829596114351991,-0.004294281028782,improving,moderate,True,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,0.6809477292881548,0.7031510911600481,0.378610656253067,0.6159473241395438,0.2373366678864767,0.0327405024457124
classification,AC,fs4,LOGREG,35,206,,,,,,,0.1079468691679069,0.2321144963447391,0.142607746769423,0.0591967682719949,-0.0834109784974281,0.2031962624137056,0.1200504405905881,-0.0831458218231174,improving,large,False,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,0.7949010963046051,0.6980960766855355,0.562786599959866,0.5901492075176286,0.0273626075577625,-0.0401157084189417
