task,target,feature_set,model,initial_train_size,final_train_size,initial_train_r2,final_train_r2,initial_cv_r2,final_cv_r2,cv_r2_gain,recent_cv_r2_gain,final_train_cv_gap,max_abs_train_cv_gap,initial_train_sd,final_train_sd,train_sd_change,initial_cv_sd,final_cv_sd,cv_sd_change,validation_trend,final_gap_level,more_data_likely_helpful,source_file,initial_train_macro_f1,final_train_macro_f1,initial_cv_macro_f1,final_cv_macro_f1,cv_macro_f1_gain,recent_cv_macro_f1_gain
classification,AC,fs2,KNN,53,206,,,,,,,0.4165895158471211,0.5796464166628403,0.0311475490173373,0.0123824778404097,-0.0187650711769276,0.1330660326985788,0.0894154902150661,-0.0436505424835127,improving,large,False,G:\Researching\GT_GL_MLops\GTFS_MLops_2026\classification_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,0.9692138333941068,0.9384554062013836,0.3895674167312665,0.5218658903542625,0.1322984736229959,-0.0181223687688746
classification,AC,fs2,XGB,53,206,,,,,,,0.4340265338933423,0.5290715939061994,0.0264336205570952,0.0127168588654329,-0.0137167616916623,0.1463724157695737,0.0826036157687591,-0.0637688000008145,improving,large,False,G:\Researching\GT_GL_MLops\GTFS_MLops_2026\classification_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,0.9593721114649528,0.937716453102053,0.4303005175587535,0.5036899192087106,0.0733894016499571,-0.0377255002321497
classification,AC,fs2,RF,53,206,,,,,,,0.3898063112974623,0.5157701254150395,0.0592465841122297,0.0150042652868773,-0.0442423188253524,0.1354387411406339,0.1108796226699735,-0.0245591184706603,improving,large,False,G:\Researching\GT_GL_MLops\GTFS_MLops_2026\classification_report\learning_curves\AC\fs2\learning_curve_model_summary.csv,0.904791768188424,0.8892582122152861,0.3890216427733845,0.4994519009178238,0.1104302581444393,-0.0108816097190391
classification,AC,fs3,LOGREG,53,206,,,,,,,0.0711678935995622,0.2992224519877057,0.0837688722804618,0.0593253807559032,-0.0244434915245586,0.125165771439494,0.0916660990557241,-0.0334996723837699,improving,moderate,True,G:\Researching\GT_GL_MLops\GTFS_MLops_2026\classification_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,0.7455970637252232,0.6321734461490356,0.4463746117375174,0.5610055525494734,0.1146309408119559,0.0274467660879101
classification,AC,fs3,SVC,53,206,,,,,,,0.0878372321173762,0.3874374774722544,0.0155541385706198,0.05287014091267,0.0373160023420501,0.0817667932205311,0.1098100230495744,0.0280432298290433,improving,moderate,True,G:\Researching\GT_GL_MLops\GTFS_MLops_2026\classification_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,0.8110124727718324,0.6478774390349399,0.423574995299578,0.5600402069175636,0.1364652116179856,0.0324822300848682
classification,AC,fs3,DT,53,206,,,,,,,0.3451921051025033,0.5824835772938912,0.035607957376762,0.0204967135057681,-0.0151112438709938,0.1072234555047786,0.1235724585459841,0.0163490030412054,improving,large,True,G:\Researching\GT_GL_MLops\GTFS_MLops_2026\classification_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,0.963581295341206,0.8983690485735158,0.3810977180473148,0.5531769434710125,0.1720792254236977,0.0456069173767127
classification,AC,fs3,ANN,53,206,,,,,,,0.2102735905578671,0.3093111893695107,0.2024923319393962,0.0816158180120254,-0.1208765139273708,0.0934019157183997,0.1101005595190103,0.0166986438006105,improving,large,True,G:\Researching\GT_GL_MLops\GTFS_MLops_2026\classification_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,0.7037805630543306,0.743512652956597,0.3944693736848198,0.5332390623987299,0.13876968871391,0.0288015817508856
classification,AC,fs3,RF,53,206,,,,,,,0.396480095505209,0.5304213919389852,0.0433445390514605,0.0083179695337981,-0.0350265695176624,0.1026560407789378,0.110466044100668,0.0078100033217302,improving,large,True,G:\Researching\GT_GL_MLops\GTFS_MLops_2026\classification_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,0.9032724452392842,0.9256513890550986,0.372851053300299,0.5291712935498896,0.1563202402495905,-0.0062595413361435
classification,AC,fs3,XGB,53,206,,,,,,,0.3955158185841482,0.6253737255999166,0.1390913212801027,0.0166517071303133,-0.1224396141497894,0.0914458328517067,0.0930194898915442,0.0015736570398375,improving,large,True,G:\Researching\GT_GL_MLops\GTFS_MLops_2026\classification_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,0.8599018514005801,0.9141166492320764,0.3609371245305274,0.5186008306479282,0.1576637061174007,0.0097416676415371
classification,AC,fs3,GBC,53,206,,,,,,,0.4269702425845628,0.5790684208399057,0.0268656775482471,0.0104058966561185,-0.0164597808921286,0.1130048113747687,0.0963948173229502,-0.0166099940518184,improving,large,False,G:\Researching\GT_GL_MLops\GTFS_MLops_2026\classification_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,0.9751515271956448,0.9364113431009322,0.3960831063557391,0.5094411005163694,0.1133579941606302,-0.03866721907709
classification,AC,fs3,ET,53,206,,,,,,,0.4804765666872431,0.5884001420368299,0.0260402573951475,0.0067305200612205,-0.0193097373339269,0.0979528055786352,0.1278453745400974,0.0298925689614621,improving,large,False,G:\Researching\GT_GL_MLops\GTFS_MLops_2026\classification_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,0.975737116033612,0.9789878740287404,0.3873369739967821,0.4985113073414973,0.1111743333447152,-0.0403100510043267
classification,AC,fs3,KNN,53,206,,,,,,,0.4917487920758143,0.5813256394544694,0.0279230613466059,0.006947724059393,-0.0209753372872129,0.1054370728455946,0.1108136740908618,0.0053766012452672,improving,large,False,G:\Researching\GT_GL_MLops\GTFS_MLops_2026\classification_report\learning_curves\AC\fs3\learning_curve_model_summary.csv,0.9744027816769952,0.9786287310661956,0.3930771422225259,0.4868799389903813,0.0938027967678554,-0.0179644958300227
classification,AC,fs4,ANN,53,206,,,,,,,0.0545688116616998,0.147615984986676,0.1654499340222295,0.0387484220940283,-0.1267015119282012,0.0735522376126232,0.141525064347029,0.0679728267344058,improving,moderate,True,G:\Researching\GT_GL_MLops\GTFS_MLops_2026\classification_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,0.4779711969520012,0.5566435515126043,0.3493161376869335,0.5020747398509045,0.1527586021639709,0.0336794268536014
classification,AC,fs4,DT,53,206,,,,,,,0.1114096940226591,0.2605869560317826,0.1437335392883366,0.0526831930977334,-0.0910503461906032,0.1359770107176391,0.1700921779462228,0.0341151672285837,improving,large,True,G:\Researching\GT_GL_MLops\GTFS_MLops_2026\classification_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,0.6277892360580187,0.5901969296742352,0.3672022800262361,0.4787872356515761,0.1115849556253399,0.0627945192601558
classification,AC,fs4,XGB,53,206,,,,,,,0.0750418382923909,0.1549404441060665,0.1068238813147638,0.0340546393870897,-0.072769241927674,0.0587284203908861,0.2096219242937377,0.1508935039028515,improving,moderate,True,G:\Researching\GT_GL_MLops\GTFS_MLops_2026\classification_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,0.4995426592903066,0.5371815288715227,0.3446022151842401,0.4621396905791318,0.1175374753948916,0.0308707070627177
classification,AC,fs4,GBC,53,206,,,,,,,0.1003917087331308,0.287557537305589,0.1380981458180967,0.0501709544949372,-0.0879271913231595,0.0950474206073613,0.1382275853460777,0.0431801647387164,improving,large,False,G:\Researching\GT_GL_MLops\GTFS_MLops_2026\classification_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,0.6432348467397185,0.559743336746131,0.3556773094341295,0.4593516280130001,0.1036743185788706,-0.0165952889532983
classification,AC,fs4,ET,53,206,,,,,,,0.1226233456992322,0.1972335013158697,0.1330391468670241,0.045048785966771,-0.087990360900253,0.0605757694414731,0.1397083988633465,0.0791326294218733,improving,large,True,G:\Researching\GT_GL_MLops\GTFS_MLops_2026\classification_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,0.5312553478749771,0.581754974798564,0.3340218465591073,0.4591316290993317,0.1251097825402243,-0.0025763951358153
classification,AC,fs4,SVC,53,206,,,,,,,0.0991931557901387,0.1992788375677278,0.2069156164921307,0.0329702428451875,-0.1739453736469431,0.0805442642234253,0.1564328701677324,0.0758886059443071,improving,moderate,False,G:\Researching\GT_GL_MLops\GTFS_MLops_2026\classification_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,0.4776241787211827,0.5540004327826591,0.2783453411534549,0.4548072769925203,0.1764619358390654,-0.0117799195684288
classification,AC,fs4,KNN,53,206,,,,,,,0.1278441850340586,0.1838045467264455,0.1215277941413746,0.049612005314184,-0.0719157888271906,0.075724213898192,0.2257779450447135,0.1500537311465214,improving,large,True,G:\Researching\GT_GL_MLops\GTFS_MLops_2026\classification_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,0.514979439673069,0.5678018719663062,0.3311748929466235,0.4399576869322475,0.108782793985624,0.0347402859168614
classification,AC,fs4,RF,53,206,,,,,,,0.1670274907962609,0.2460677058547462,0.1496910038375681,0.0431962810855133,-0.1064947227520548,0.0815791448654969,0.112335526325885,0.0307563814603881,improving,large,True,G:\Researching\GT_GL_MLops\GTFS_MLops_2026\classification_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,0.6027984397599178,0.599913803119626,0.3567307339051715,0.4328863123233651,0.0761555784181935,0.0060880537182592
classification,AC,fs4,LOGREG,53,206,,,,,,,0.1069736360614283,0.1406407021253296,0.1805110705404943,0.0607964729683845,-0.1197145975721098,0.0969871062908632,0.1749694322633379,0.0779823259724746,improving,large,False,G:\Researching\GT_GL_MLops\GTFS_MLops_2026\classification_report\learning_curves\AC\fs4\learning_curve_model_summary.csv,0.4876361161050552,0.5352721308494613,0.3469954139797256,0.428298494788033,0.0813030808083073,-0.0113732823993871
